#multi:
	nose 			eye			front right paw			front right knee 			front right thigh			back right paw			back right knee			back right thigh			tail			
t	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	
2.775	334.2	-760.0	333	308.6	-731.0	333	286.5	-889.6	333	189.3	-797.5	333	185.9	-719.0	333												
2.783																											
2.792																											
2.800																											
2.808																											
2.817																											
2.825																											
2.833																											
2.842																											
2.850																											
2.858																											
2.867																											
2.875																											
2.883																											
2.892																											
2.900																											
2.908																											
2.917																											
2.925																											
2.933																											
2.942																											
2.950																											
2.958																											
2.967																											
2.975																											
2.983																											
2.992																											
3.000																											
3.008																											
3.017																											
3.025																											
3.033																											
3.042																											
3.050																											
3.058																											
3.067																											
3.075																											
3.083																											
3.092																											
3.100																											
3.108																											
3.117																											
3.125																											
3.133																											
3.142																											
3.150																											
3.158																											
3.167																											
3.175																											
3.183																											
3.192																											
3.200																											
3.208																											
3.217																											
3.225																											
3.233																											
3.242																											
3.250																											
3.258																											
3.267																											
3.275																											
3.283																											
3.292																											
3.300																											
3.308																											
3.317																											
3.325																											
3.333																											
3.342																											
3.350																											
3.358																											
3.367																											
3.375																											
3.383																											
3.392																											
3.400																											
3.408																											
3.417																											
3.425																											
3.433																											
3.442																											
3.450																											
3.458																											
3.467																											
3.475																											
3.483																											
3.492																											
3.500																											
3.508																											
3.517																											
3.525																											
3.533																											
3.542																											
3.550																											
3.558																											
3.567																											
3.575																											
3.583																											
3.592																											
3.600																											
3.608																											
3.617																											
3.625																											
3.633																											
3.642																											
3.650																											
3.658																											
3.667																											
3.675																											
3.683																											
3.692																											
3.700																											
3.708																											
3.717																											
3.725																											
3.733																											
3.742																											
3.750																											
3.758																											
3.767																											
3.775																											
3.783																											
3.792																											
3.800																											
3.808																											
3.817																											
3.825																											
3.833																											
3.842																											
3.850																											
3.858																											
3.867																											
3.875																											
3.883																											
3.892																											
3.900																											
3.908																											
3.917																											
3.925																											
3.933																											
3.942																											
3.950																											
3.958																											
3.967																											
3.975																											
3.983																											
3.992																											
4.000																											
4.008																											
4.017																											
4.025																											
4.033																											
4.042																											
4.050																											
4.058																											
4.067																											
4.075																											
4.083																											
4.092																											
4.100																											
4.108																											
4.117																											
4.125																											
4.133																											
4.142																											
4.150																											
4.158																											
4.167																											
4.175																											
4.183																											
4.192																											
4.200																											
4.208																											
4.217																											
4.225																											
4.233																											
4.242																											
4.250																											
4.258																											
4.267																											
4.275																											
4.283																											
4.292																											
4.300																											
4.308																											
4.317																											
4.325																											
4.333																											
4.342																											
4.350																											
4.358																											
4.367																											
4.375																											
4.383																											
4.392																											
4.400																											
4.408	463.8	-744.6	529	431.4	-722.5	529										18.76	-874.2	529	105.7	-802.6	529	97.19	-715.6	529			
4.417																											
4.425																											
4.433																											
4.442																											
4.450																											
4.458																											
4.467																											
4.475																											
4.483																											
4.492																											
4.500																											
4.508																											
4.517																											
4.525																											
4.533																											
4.542																											
4.550																											
4.558																											
4.567																											
4.575																											
4.583																											
4.592																											
4.600																											
4.608																											
4.617																											
4.625																											
4.633																											
4.642																											
4.650																											
4.658																											
4.667																											
4.675																											
4.683																											
4.692																											
4.700																											
4.708																											
4.717																											
4.725																											
4.733																											
4.742																											
4.750																											
4.758																											
4.767																											
4.775																											
4.783																											
4.792																											
4.800																											
4.808																											
4.817																											
4.825																											
4.833																											
4.842																											
4.850																											
4.858																											
4.867																											
4.875																											
4.883																											
4.892																											
4.900																											
4.908																											
4.917																											
4.925																											
4.933																											
4.942																											
