#multi:
	nose			front right paw			eye			front right knee			front right thigh			back right paw			back right knee			back right thigh			tail			
t	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	
0.592	125.6	-96.57	71	91.96	-124.8	71	116.5	-88.38	71	73.75	-112.1	71	64.64	-89.29	71												
0.600																											
0.608																											
0.617																											
0.625																											
0.633																											
0.642																											
0.650																											
0.658																											
0.667																											
0.675																											
0.683																											
0.692																											
0.700																											
0.708																											
0.717																											
0.725																											
0.733																											
0.742																											
0.750																											
0.758																											
0.767																											
0.775																											
0.783																											
0.792																											
0.800																											
0.808																											
0.817																											
0.825																											
0.833																											
0.842																											
0.850																											
0.858																											
0.867																											
0.875																											
0.883																											
0.892																											
0.900																											
0.908																											
0.917																											
0.925																											
0.933																											
0.942																											
0.950																											
0.958																											
0.967																											
0.975																											
0.983																											
0.992																											
1.000																											
1.008	200.3	-43.77	121	102.0	-123.9	121	187.6	-43.77	121	108.3	-101.1	121	115.6	-75.63	121							121.1	-77.45	121	33.69	-86.56	121
1.017																											
1.025																											
1.033																											
1.042																											
1.050																											
1.058																											
1.067																											
1.075																											
1.083																											
1.092																											
1.100																											
1.108																											
1.117																											
1.125																											
1.133																											
1.142																											
1.150	237.6	-39.21	138	108.3	-127.5	138	226.7	-33.75	138										86.49	-113.0	138	75.57	-83.83	138	50.08	-96.57	138
1.158																											
1.167																											
1.175																											
1.183																											
1.192																											
1.200																											
1.208																											
1.217																											
1.225																											
1.233																											
1.242																											
1.250																											
1.258																											
1.267																											
1.275																											
1.283																											
1.292																											
1.300																											
1.308																											
1.317																											
1.325																											
1.333																											
1.342																											
1.350																											
1.358																											
1.367																											
1.375																											
1.383																											
1.392																											
1.400																											
1.408																											
1.417																											
1.425																											
1.433																											
1.442																											
1.450																											
1.458																											
1.467																											
1.475																											
1.483																											
1.492																											
1.500																											
1.508																											
1.517	327.8	-82.92	182				322.3	-74.72	182							117.5	-122.1	182	131.1	-97.48	182	144.8	-71.99	182	128.4	-69.26	182
1.525																											
1.533																											
1.542																											
1.550	335.1	-84.74	186	295.0	-118.4	186	325.0	-78.36	186	275.9	-112.1	186	261.3	-84.74	186										137.5	-64.71	186
1.558																											
1.567																											
1.575																											
1.583																											
1.592																											
1.600																											
1.608																											
1.617																											
1.625																											
1.633																											
1.642																											
1.650																											
1.658																											
1.667																											
1.675																											
1.683																											
1.692																											
1.700																											
1.708																											
1.717																											
1.725																											
1.733																											
1.742																											
1.750																											
1.758																											
1.767																											
1.775																											
1.783																											
1.792																											
1.800																											
1.808																											
1.817																											
1.825																											
1.833																											
1.842																											
1.850																											
1.858																											
1.867																											
1.875																											
1.883																											
1.892																											
1.900	399.7	-37.39	228	300.5	-116.6	228	391.5	-33.75	228	305.0	-104.8	228	321.4	-81.09	228										234.9	-79.27	228
1.908																											
1.917																											
1.925																											
1.933																											
1.942																											
1.950																											
1.958																											
1.967																											
1.975																											
1.983																											
1.992																											
2.000																											
2.008	427.0	-26.47	241				414.3	-24.65	241													285.0	-72.90	241	258.6	-82.92	241
2.017																299.5	-117.5	242	285.9	-106.6	242						
2.025																											
2.033																											
2.042																											
2.050																											
2.058																											
2.067																											
2.075																											
2.083																											
2.092																											
2.100																											
2.108																											
2.117																											
2.125																											
2.133																											
2.142																											
2.150																											
2.158																											
2.167																											
2.175																											
2.183																											
2.192																											
2.200																											
2.208																											
2.217																											
2.225																											
2.233																											
2.242																											
2.250																											
2.258																											
2.267																											
2.275																											
2.283																											
2.292																											
2.300																											
2.308																											
2.317																											
2.325																											
2.333																											
2.342																											
2.350																											
2.358																											
2.367	504.4	-68.35	284				497.1	-64.71	284							316.8	-117.5	284	325.9	-90.20	284	344.2	-69.26	284	330.5	-61.06	284
2.375																											
2.383																											
2.392																											
2.400																											
2.408																											
2.417																											
2.425																											
2.433																											
2.442																											
2.450				503.5	-114.8	294				483.5	-100.2	294	466.2	-76.54	294										352.4	-57.42	294
2.458																											
2.467																											
2.475																											
2.483																											
2.492																											
2.500																											
2.508																											
2.517																											
2.525																											
2.533																											
2.542																											
2.550																											
2.558																											
2.567																											
2.575																											
2.583																											
2.592																											
2.600																											
2.608																											
2.617																											
2.625																											
2.633																											
2.642																											
2.650																											
2.658																											
2.667																											
2.675																											
2.683																											
2.692																											
2.700																											
2.708																											
2.717																											
2.725																											
2.733																											
2.742																											
2.750																											
2.758																											
2.767																											
2.775	585.4	-36.48	333				577.2	-36.48	333							473.4	-112.1	333	462.5	-98.39	333	463.4	-64.71	333	443.4	-67.44	333
2.783																											
2.792																											
2.800																											
2.808																											
2.817				507.1	-107.5	338				519.9	-95.66	338	534.4	-71.99	338										449.8	-73.81	338
2.825																											
2.833																											
2.842																											
2.850																											
2.858																											
2.867																											
2.875																											
2.883																											
2.892																											
2.900																											
2.908																											
2.917																											
2.925																											
2.933																											
2.942																											
2.950																											
2.958																											
2.967																											
2.975																											
2.983																											
2.992																											
3.000																											
3.008																											
3.017																											
3.025																											
3.033																											
3.042																											
3.050																											
3.058																											
3.067																											
3.075																											
3.083																											
3.092																											
3.100																											
3.108																											
3.117																											
3.125																											
3.133																											
3.142																											
3.150																											
3.158																515.3	-111.1	379	513.5	-88.38	379	536.3	-63.80	379	509.9	-64.71	379
