#multi:
	nose			eye			front left paw			front left knee			back left paw			back left knee			back left thigh			tail			front left thigh			
t	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	x	y	frame	
1.158	419.7	-44.18	139	428.8	-43.27	139	458.0	-98.80	139	469.8	-82.42	139										571.8	-62.39	139	478.0	-58.74	139
1.167																											
1.175																											
1.183																											
1.192																											
1.200																											
1.208																											
1.217																											
1.225																											
1.233																											
1.242																											
1.250																											
1.258																											
1.267																											
1.275																											
1.283																											
1.292	396.1	-55.10	155										570.9	-92.43	155	559.9	-73.31	155	542.6	-56.92	155						
1.300																						545.4	-49.64	156			
1.308																											
1.317																											
1.325																											
1.333																											
1.342																											
1.350																											
1.358																											
1.367																											
1.375																											
1.383																											
1.392																											
1.400																											
1.408																											
1.417																											
1.425																											
1.433																											
1.442																											
1.450																											
1.458																											
1.467																											
1.475																											
1.483																											
1.492																											
1.500																											
1.508																											
1.517																											
1.525																											
1.533																											
1.542																											
1.550																											
1.558																											
1.567																											
1.575																											
1.583																											
1.592																											
1.600																											
1.608																											
1.617																											
1.625	354.2	-56.92	195	366.9	-49.64	195	450.7	-92.43	195	437.9	-75.13	195										490.7	-47.82	195	419.7	-56.92	195
1.633																											
1.642																											
1.650																											
1.658																											
1.667																											
1.675																											
1.683																											
1.692																											
1.700																											
1.708																											
1.717																											
1.725																											
1.733																											
1.742																											
1.750																											
1.758																											
1.767																											
1.775																											
1.783																											
1.792																											
1.800																											
1.808																											
1.817																											
1.825																											
1.833																											
1.842																											
1.850																											
1.858																											
1.867																											
1.875																											
1.883																											
1.892																											
1.900																											
1.908																											
1.917																											
1.925																											
1.933																											
1.942																											
1.950																											
1.958																											
1.967																											
1.975																											
1.983																											
1.992																											
2.000																											
2.008																											
2.017																											
2.025																											
2.033																											
2.042																											
2.050																											
2.058																											
2.067																											
2.075																											
2.083																											
2.092																											
2.100																											
2.108																											
2.117																											
2.125																											
2.133																											
2.142																											
2.150																											
2.158	281.7	-37.69	259	289.9	-35.25	259	306.9	-96.96	259	324.8	-88.84	259										433.6	-57.99	259	336.1	-65.29	259
2.167																											
2.175																											
2.183																											
2.192																											
2.200																											
2.208																											
2.217																											
2.225																											
2.233																											
2.242																											
2.250																											
2.258																											
2.267	260.4	-50.55	272	270.4	-46.91	272																					
2.275	257.4	-53.93	273	267.9	-45.81	273							432.7	-88.84	273	423.8	-75.04	273	407.6	-58.80	273	416.5	-53.93	273			
2.283																											
2.292																											
2.300																											
2.308																											
2.317																											
2.325																											
2.333																											
2.342																											
2.350																											
2.358																											
2.367																											
2.375																											
2.383																											
2.392																											
2.400																											
2.408																											
2.417																											
2.425																											
2.433																											
2.442																											
2.450																											
2.458																											
2.467																											
2.475																											
2.483																											
2.492																											
2.500																											
2.508																											
2.517																											
2.525																											
2.533																											
2.542																											
2.550																											
2.558																											
2.567																											
2.575																											
2.583																											
2.592																											
2.600																											
2.608																											
2.617																											
2.625																											
2.633	211.1	-57.17	316	218.4	-52.30	316	303.7	-94.52	316	298.0	-83.16	316										355.6	-57.17	316	280.1	-63.67	316
2.642																											
2.650																											
2.658																											
2.667																											
2.675																											
2.683																											
2.692																											
2.700																											
2.708																											
2.717																											
2.725																											
2.733																											
2.742																											
2.750																											
2.758																											
2.767																											
2.775																											
2.783																											
2.792																											
2.800																											
2.808																											
2.817																											
2.825																											
2.833																											
2.842																											
2.850																											
2.858																											
2.867																											
2.875																											
2.883																											
2.892																											
2.900																											
2.908																											
2.917																											
2.925																											
2.933																											
2.942																											
2.950																											
2.958																											
2.967																											
2.975																											
2.983																											
2.992																											
3.000																											
3.008																											
3.017																											
3.025																											
3.033																											
3.042																											
3.050																											
3.058																											
3.067																											
3.075																											
3.083																											
3.092																											
3.100																											
3.108																											
3.117	130.7	-44.18	374	143.7	-38.50	374	169.7	-94.52	374	185.1	-83.16	374										292.3	-57.17	374	191.6	-58.80	374
3.125																											
3.133																											
3.142																											
3.150																											
